Phone Number,Call Time,Call Type,Call Status,Call Duration (minutes)
001-432-218-4315,2024-12-26 05:56:00,Inbound,Answered,6.1
001-212-977-3599x5475,2024-12-26 19:10:00,Inbound,Answered,2.1
001-958-535-9376,2024-12-26 23:40:00,Inbound,Answered,6.783333333333333
(793)558-8400x968,2024-12-26 20:56:00,Inbound,Answered,4.816666666666666
(793)901-7548x752,2024-12-26 12:10:00,Inbound,Answered,9.066666666666666
001-985-990-5331x13258,2024-12-26 07:37:00,Inbound,Answered,0.7166666666666667
894-603-3110,2024-12-26 22:43:00,Inbound,Missed,5.15
4973957490,2024-12-26 20:06:00,Inbound,Answered,1.0666666666666667
+1-576-983-6597,2024-12-26 05:59:00,Inbound,Answered,5.183333333333334
250.979.5374x1782,2024-12-26 12:54:00,Inbound,Answered,8.666666666666666
001-781-489-0145x44943,2024-12-26 10:28:00,Inbound,Answered,7.283333333333333
001-505-214-9152x7735,2024-12-26 23:30:00,Inbound,Missed,1.2333333333333334
(836)241-6527x30440,2024-12-26 10:03:00,Inbound,Answered,4.816666666666666
920-749-1555x87797,2024-12-26 04:20:00,Inbound,Answered,5.166666666666667
+1-496-815-6135,2024-12-26 06:03:00,Inbound,Answered,1.4666666666666666
(291)699-8505x516,2024-12-26 00:03:00,Inbound,Answered,1.0166666666666666
4972903054,2024-12-26 23:57:00,Inbound,Answered,8.533333333333333
493.231.0476x9676,2024-12-26 19:33:00,Inbound,Answered,8.25
638.277.7761,2024-12-26 13:21:00,Inbound,Answered,8.866666666666667
(654)632-6139,2024-12-26 19:22:00,Inbound,Missed,3.45
684-738-9895x0377,2024-12-26 01:06:00,Inbound,Answered,8.566666666666666
001-485-356-9582x2062,2024-12-26 06:12:00,Inbound,Answered,9.8
758-973-9389,2024-12-26 20:33:00,Inbound,Answered,2.2666666666666666
(773)547-8360x3734,2024-12-26 10:51:00,Inbound,Answered,1.15
636.391.5975x717,2024-12-26 20:52:00,Inbound,Answered,6.8
(758)860-6395x386,2024-12-26 07:32:00,Inbound,Answered,0.9833333333333333
(407)204-6279x0585,2024-12-26 21:49:00,Inbound,Missed,3.1
001-531-203-9177,2024-12-26 19:18:00,Inbound,Answered,3.5166666666666666
5327553912,2024-12-26 03:33:00,Inbound,Answered,2.7333333333333334
(278)361-2598x62911,2024-12-26 16:56:00,Inbound,Missed,1.9
981-226-7385,2024-12-26 04:48:00,Inbound,Answered,7.65
481-366-9289x13999,2024-12-26 11:18:00,Inbound,Missed,2.533333333333333
5169971881,2024-12-26 02:39:00,Inbound,Missed,1.45
7012996448,2024-12-26 08:07:00,Inbound,Answered,8.066666666666666
559.585.6810x167,2024-12-26 11:50:00,Inbound,Missed,1.55
737.787.7539,2024-12-26 10:54:00,Inbound,Answered,5.85
904.906.2948,2024-12-26 05:43:00,Inbound,Answered,2.15
874.533.3332,2024-12-26 21:42:00,Inbound,Answered,9.783333333333333
6049587563,2024-12-26 03:01:00,Inbound,Answered,5.233333333333333
341-347-6284x09709,2024-12-26 22:52:00,Inbound,Answered,3.8
946-721-7109x874,2024-12-26 21:48:00,Inbound,Answered,0.7833333333333333
2302075993,2024-12-26 11:27:00,Inbound,Answered,6.166666666666667
391-658-7263,2024-12-26 15:14:00,Inbound,Answered,5.9
6084656845,2024-12-26 00:23:00,Inbound,Answered,3.3833333333333333
343-627-2753x81887,2024-12-26 09:03:00,Inbound,Answered,6.75
(943)974-7531x3958,2024-12-26 07:09:00,Inbound,Answered,9.3
001-446-375-6413x3211,2024-12-26 08:31:00,Inbound,Answered,0.7333333333333333
001-972-966-2161x50285,2024-12-26 23:39:00,Inbound,Answered,7.366666666666666
001-683-306-8272x0951,2024-12-26 02:18:00,Inbound,Answered,7.6
996.411.3118x4393,2024-12-26 11:57:00,Inbound,Missed,1.5333333333333334
480.264.9938x6388,2024-12-26 08:45:00,Inbound,Answered,1.6
+1-578-425-7609x67112,2024-12-26 03:41:00,Inbound,Answered,3.783333333333333
(363)684-4196,2024-12-26 00:02:00,Inbound,Answered,9.05
+1-905-656-5450x44648,2024-12-26 01:38:00,Inbound,Answered,3.0166666666666666
001-374-605-3658x792,2024-12-26 13:10:00,Inbound,Answered,5.05
+1-946-841-0320,2024-12-26 14:57:00,Inbound,Missed,1.9166666666666667
+1-618-814-1734x5798,2024-12-26 14:19:00,Inbound,Answered,3.433333333333333
269.362.3556x150,2024-12-26 05:40:00,Inbound,Answered,8.066666666666666
001-649-995-8133x76114,2024-12-26 14:07:00,Inbound,Answered,1.25
+1-402-854-6220x130,2024-12-26 16:49:00,Inbound,Missed,5.2
(938)540-4729,2024-12-26 12:55:00,Inbound,Missed,3.8833333333333333
2637883883,2024-12-26 11:59:00,Inbound,Answered,9.116666666666667
001-433-285-7514x065,2024-12-26 18:38:00,Inbound,Answered,7.483333333333333
673.328.6564x76170,2024-12-26 12:48:00,Inbound,Answered,3.45
001-337-788-6618x91956,2024-12-26 03:27:00,Inbound,Answered,0.55
001-220-586-7352x9595,2024-12-26 16:21:00,Inbound,Answered,5.8
295-628-7120x9934,2024-12-26 19:43:00,Inbound,Answered,5.166666666666667
482-487-0842x15814,2024-12-26 22:13:00,Inbound,Missed,6.483333333333333
476.968.6007,2024-12-26 23:27:00,Inbound,Answered,2.5
001-444-587-9329,2024-12-26 07:41:00,Inbound,Answered,6.316666666666666
(405)455-9154x03566,2024-12-26 05:33:00,Inbound,Answered,8.45
+1-793-653-4404x607,2024-12-26 15:24:00,Inbound,Missed,1.9666666666666666
969.238.4645x32149,2024-12-26 02:30:00,Inbound,Missed,8.4
972.581.1782x4637,2024-12-26 01:08:00,Inbound,Answered,2.0
643.405.7798,2024-12-26 10:03:00,Inbound,Answered,2.4833333333333334
659-799-0610x986,2024-12-26 00:41:00,Inbound,Answered,2.033333333333333
(993)555-8371x052,2024-12-26 10:52:00,Inbound,Answered,3.6
(372)327-6723x1469,2024-12-26 08:54:00,Inbound,Answered,1.9666666666666666
(927)229-1798x635,2024-12-26 03:34:00,Inbound,Answered,3.6666666666666665
001-481-302-7662x618,2024-12-26 02:31:00,Inbound,Answered,5.916666666666667
678.444.6650,2024-12-26 11:40:00,Inbound,Missed,0.8333333333333334
308.966.2942x3549,2024-12-26 05:48:00,Inbound,Answered,3.3833333333333333
668-830-0259x2565,2024-12-26 12:48:00,Inbound,Answered,0.6666666666666666
647-517-8785x8944,2024-12-26 05:29:00,Inbound,Answered,4.2
(516)359-5953x781,2024-12-26 02:33:00,Inbound,Missed,6.883333333333334
901-847-5721x8880,2024-12-26 18:40:00,Inbound,Answered,8.35
818.780.8213x9080,2024-12-26 03:10:00,Inbound,Missed,1.8833333333333333
874-333-5433,2024-12-26 11:32:00,Inbound,Missed,4.7
614-515-3511x16518,2024-12-26 20:16:00,Inbound,Answered,5.75
(206)843-4527x2547,2024-12-26 20:56:00,Inbound,Answered,3.75
880.519.6603x5276,2024-12-26 16:28:00,Inbound,Answered,2.75
489-517-9575,2024-12-26 01:03:00,Inbound,Answered,5.783333333333333
828-577-4452x1144,2024-12-26 14:43:00,Inbound,Answered,1.4
618-609-4147x674,2024-12-26 22:18:00,Inbound,Missed,6.966666666666667
(322)862-2219,2024-12-26 05:37:00,Inbound,Answered,5.383333333333334
+1-750-562-0106x7317,2024-12-26 20:43:00,Inbound,Answered,3.533333333333333
8114282119,2024-12-26 14:49:00,Inbound,Answered,5.25
(615)229-4195x046,2024-12-26 05:21:00,Inbound,Answered,2.8833333333333333
+1-685-949-1347x8693,2024-12-26 01:49:00,Inbound,Missed,5.883333333333334
791.302.0855,2024-12-26 03:27:00,Inbound,Missed,7.55
001-304-940-0865,2024-12-26 11:18:00,Inbound,Answered,4.35
4946523297,2024-12-26 07:00:00,Inbound,Answered,3.7
832-451-1823,2024-12-26 06:29:00,Inbound,Answered,5.15
001-984-951-3479x22572,2024-12-26 13:58:00,Inbound,Answered,3.9
889.765.9366x5312,2024-12-26 23:47:00,Inbound,Missed,3.5166666666666666
+1-402-331-2868x3479,2024-12-26 18:54:00,Inbound,Answered,5.533333333333333
001-423-497-8144,2024-12-26 18:26:00,Inbound,Missed,4.916666666666667
486.416.2141x4525,2024-12-26 09:03:00,Inbound,Answered,8.0
999.567.3453x6635,2024-12-26 22:32:00,Inbound,Answered,5.0
+1-751-486-4035x095,2024-12-26 09:36:00,Inbound,Missed,2.066666666666667
001-783-798-4512x06449,2024-12-26 10:09:00,Inbound,Answered,8.85
691.462.5799x3669,2024-12-26 08:06:00,Inbound,Answered,6.55
(410)992-9657x553,2024-12-26 03:16:00,Inbound,Answered,6.7
(636)494-2075x5050,2024-12-26 01:41:00,Inbound,Answered,6.45
001-418-864-4353x0241,2024-12-26 13:24:00,Inbound,Missed,9.416666666666666
+1-788-593-9364x1058,2024-12-26 19:30:00,Inbound,Answered,8.166666666666666
001-524-267-4651x64070,2024-12-26 18:45:00,Inbound,Missed,3.4
001-662-560-1850x494,2024-12-26 16:45:00,Inbound,Answered,1.1166666666666667
(681)708-1576x6407,2024-12-26 05:14:00,Inbound,Missed,7.066666666666666
(789)380-9743x346,2024-12-26 01:51:00,Inbound,Answered,3.15
276-321-5654x400,2024-12-26 12:18:00,Inbound,Answered,9.666666666666666
549-570-4305,2024-12-26 00:07:00,Inbound,Answered,4.083333333333333
6796565997,2024-12-26 14:35:00,Inbound,Answered,7.9
001-647-405-4131x866,2024-12-26 02:59:00,Inbound,Answered,6.416666666666667
(935)725-0235x783,2024-12-26 10:03:00,Inbound,Answered,5.416666666666667
504-586-3215,2024-12-26 22:35:00,Inbound,Answered,4.033333333333333
+1-868-680-1576,2024-12-26 21:20:00,Inbound,Answered,6.333333333333333
483-258-3204,2024-12-26 20:29:00,Inbound,Missed,9.083333333333334
200.926.2639x9103,2024-12-26 16:23:00,Inbound,Missed,9.9
001-627-613-4679,2024-12-26 06:48:00,Inbound,Answered,5.083333333333333
590-276-9746x696,2024-12-26 03:18:00,Inbound,Answered,2.033333333333333
351.869.8907x6067,2024-12-26 00:52:00,Inbound,Answered,9.25
+1-999-276-0573x68819,2024-12-26 07:03:00,Inbound,Missed,4.083333333333333
+1-875-335-9769,2024-12-26 05:49:00,Inbound,Answered,4.9
518.676.5051,2024-12-26 21:47:00,Inbound,Answered,4.216666666666667
+1-821-902-7429x45210,2024-12-26 09:57:00,Inbound,Answered,8.466666666666667
001-517-644-3536x9373,2024-12-26 02:47:00,Inbound,Answered,4.95
001-221-959-7829x770,2024-12-26 16:09:00,Inbound,Answered,1.0333333333333334
(683)589-1444x531,2024-12-26 03:56:00,Inbound,Answered,2.466666666666667
+1-440-324-1064x3632,2024-12-26 10:31:00,Inbound,Missed,9.316666666666666
+1-955-531-4897x07503,2024-12-26 13:34:00,Inbound,Answered,3.6666666666666665
603-211-6663x30084,2024-12-26 16:04:00,Inbound,Missed,8.6
001-604-576-1816x8237,2024-12-26 16:41:00,Inbound,Answered,2.8833333333333333
(421)441-2952x5453,2024-12-26 22:33:00,Inbound,Answered,8.466666666666667
001-969-615-3190x1990,2024-12-26 09:02:00,Inbound,Answered,6.0
001-269-735-3892x363,2024-12-26 03:06:00,Inbound,Answered,6.85
5349613535,2024-12-26 21:54:00,Inbound,Missed,6.933333333333334
+1-882-444-7249,2024-12-26 18:34:00,Inbound,Answered,1.0666666666666667
2019625328,2024-12-26 13:13:00,Inbound,Answered,6.0
(411)367-3781x06697,2024-12-26 06:18:00,Inbound,Answered,2.283333333333333
+1-346-320-0411x7530,2024-12-26 12:39:00,Inbound,Missed,6.616666666666666
783-308-0481,2024-12-26 13:01:00,Inbound,Answered,0.6333333333333333
(258)341-4100,2024-12-26 12:36:00,Inbound,Missed,3.2
484-302-7448,2024-12-26 06:22:00,Inbound,Answered,7.683333333333334
761-666-7269x864,2024-12-26 15:12:00,Inbound,Missed,8.6
(855)275-0452,2024-12-26 01:31:00,Inbound,Answered,6.2
+1-424-993-9834,2024-12-26 08:59:00,Inbound,Answered,6.233333333333333
496-275-6294x597,2024-12-26 15:00:00,Inbound,Answered,2.2
+1-832-472-5623x42932,2024-12-26 15:52:00,Inbound,Answered,3.683333333333333
411-600-7312x9336,2024-12-26 08:59:00,Inbound,Answered,6.6
8658717497,2024-12-26 07:43:00,Inbound,Missed,5.716666666666667
359.238.8910x442,2024-12-26 09:10:00,Inbound,Answered,3.2666666666666666
+1-575-440-1843x2545,2024-12-26 19:15:00,Inbound,Answered,8.466666666666667
797-811-2165x924,2024-12-26 02:06:00,Inbound,Answered,9.816666666666666
791.869.5510,2024-12-26 05:09:00,Inbound,Answered,3.6666666666666665
001-968-265-6059,2024-12-26 23:46:00,Inbound,Answered,0.8666666666666667
(401)802-3127x987,2024-12-26 22:46:00,Inbound,Answered,7.983333333333333
+1-796-828-0850x7602,2024-12-26 03:18:00,Inbound,Answered,8.283333333333333
+1-830-355-4814x1719,2024-12-26 02:55:00,Inbound,Missed,7.916666666666667
753.767.5262x866,2024-12-26 22:48:00,Inbound,Answered,7.3
437-403-5199x22732,2024-12-26 11:44:00,Inbound,Answered,8.566666666666666
001-958-768-7282x5859,2024-12-26 18:28:00,Inbound,Missed,4.65
558.405.5302x622,2024-12-26 14:07:00,Inbound,Answered,4.8
(240)523-9039x09485,2024-12-26 20:07:00,Inbound,Answered,6.866666666666666
(881)502-6299x6754,2024-12-26 07:45:00,Inbound,Answered,6.25
(863)602-0789,2024-12-26 18:53:00,Inbound,Answered,8.733333333333333
+1-843-816-2209x87508,2024-12-26 02:04:00,Inbound,Missed,7.333333333333333
+1-987-835-8057x2044,2024-12-26 13:12:00,Inbound,Answered,5.616666666666666
(811)683-0549x2709,2024-12-26 17:50:00,Inbound,Missed,1.1833333333333333
(725)437-9239x216,2024-12-26 14:17:00,Inbound,Missed,4.483333333333333
+1-223-647-2689x10136,2024-12-26 18:16:00,Inbound,Answered,9.15
562.257.8147,2024-12-26 23:27:00,Inbound,Answered,2.3333333333333335
394.940.4033,2024-12-26 16:12:00,Inbound,Answered,7.683333333333334
610-435-4370x546,2024-12-26 19:32:00,Inbound,Answered,7.766666666666667
001-557-266-1158x7569,2024-12-26 08:02:00,Inbound,Answered,5.083333333333333
808-200-9534x73459,2024-12-26 16:15:00,Inbound,Answered,7.333333333333333
+1-933-829-6050x6709,2024-12-26 10:12:00,Inbound,Answered,0.9833333333333333
8363195289,2024-12-26 02:41:00,Inbound,Answered,3.283333333333333
(443)549-4606x550,2024-12-26 13:28:00,Inbound,Answered,9.233333333333333
(605)526-4926x44116,2024-12-26 01:11:00,Inbound,Answered,3.3333333333333335
7308113135,2024-12-26 17:08:00,Inbound,Missed,5.616666666666666
001-674-310-1861x506,2024-12-26 19:29:00,Inbound,Answered,9.433333333333334
276.439.5233,2024-12-26 17:38:00,Inbound,Answered,3.8833333333333333
978.836.6211,2024-12-26 19:30:00,Inbound,Answered,2.8666666666666667
661.297.3931x68586,2024-12-26 23:07:00,Inbound,Answered,2.716666666666667
(786)918-6239x242,2024-12-26 21:10:00,Inbound,Answered,6.183333333333334
(241)953-6326,2024-12-26 05:01:00,Inbound,Answered,1.4166666666666667
9177383994,2024-12-26 04:06:00,Inbound,Answered,2.033333333333333
001-392-268-3428x01716,2024-12-26 15:19:00,Inbound,Answered,5.766666666666667
287.260.3210x31166,2024-12-26 05:54:00,Inbound,Answered,2.9
+1-578-350-4189,2024-12-26 05:42:00,Inbound,Answered,6.4
435.493.7454x450,2024-12-26 07:13:00,Inbound,Answered,8.316666666666666
001-468-617-6456x036,2024-12-26 06:34:00,Inbound,Missed,7.25
001-685-552-3765x016,2024-12-26 04:18:00,Inbound,Answered,3.316666666666667
001-430-708-8547x20980,2024-12-26 01:27:00,Inbound,Answered,8.35
687-435-1811x2939,2024-12-26 14:27:00,Inbound,Missed,0.5
538.218.9455,2024-12-26 02:40:00,Inbound,Answered,3.0166666666666666
370.238.9957,2024-12-26 23:19:00,Inbound,Answered,3.9166666666666665
+1-235-487-3668x534,2024-12-26 14:51:00,Inbound,Answered,3.433333333333333
+1-568-985-7036x7202,2024-12-26 06:53:00,Inbound,Missed,5.633333333333334
(789)696-8090,2024-12-26 21:24:00,Inbound,Answered,5.733333333333333
001-293-244-2296x70371,2024-12-26 05:02:00,Inbound,Answered,1.8666666666666667
9188225475,2024-12-26 20:18:00,Inbound,Answered,3.65
+1-792-790-9609x8109,2024-12-26 08:48:00,Inbound,Answered,4.516666666666667
(202)922-3696,2024-12-26 10:54:00,Inbound,Answered,3.966666666666667
362-769-2711,2024-12-26 02:17:00,Inbound,Answered,7.95
+1-571-850-2805x928,2024-12-26 02:58:00,Inbound,Answered,2.033333333333333
4945843162,2024-12-26 13:14:00,Inbound,Answered,4.666666666666667
869.627.4979x52812,2024-12-26 18:59:00,Inbound,Answered,3.1166666666666667
001-631-528-7759x31032,2024-12-26 13:33:00,Inbound,Answered,9.966666666666667
001-655-797-9657x82074,2024-12-26 18:50:00,Inbound,Answered,6.883333333333334
7827624895,2024-12-26 11:07:00,Inbound,Answered,0.5833333333333334
(796)498-1871x847,2024-12-26 09:25:00,Inbound,Answered,8.633333333333333
001-477-747-0429,2024-12-26 17:44:00,Inbound,Answered,3.216666666666667
001-319-254-5746x992,2024-12-26 15:38:00,Inbound,Answered,6.366666666666666
001-434-789-2920x473,2024-12-26 00:25:00,Inbound,Answered,2.2
8416041680,2024-12-26 23:54:00,Inbound,Answered,8.533333333333333
908-650-1138,2024-12-26 21:16:00,Inbound,Answered,9.883333333333333
(656)662-9804x64018,2024-12-26 20:03:00,Inbound,Answered,7.216666666666667
853-317-4167,2024-12-26 17:50:00,Inbound,Answered,4.116666666666666
(852)859-2414,2024-12-26 14:19:00,Inbound,Answered,8.55
4194166025,2024-12-26 03:50:00,Inbound,Answered,6.916666666666667
001-435-333-6891x860,2024-12-26 14:08:00,Inbound,Answered,8.4
001-874-544-5569x7466,2024-12-26 05:06:00,Inbound,Answered,4.633333333333334
001-889-925-6529x322,2024-12-26 05:03:00,Inbound,Answered,2.1333333333333333
(297)524-2588x36072,2024-12-26 19:20:00,Inbound,Answered,7.1
001-997-318-2231x0387,2024-12-26 20:04:00,Inbound,Answered,2.683333333333333
(224)944-3494x311,2024-12-26 19:53:00,Inbound,Answered,5.916666666666667
001-341-664-6676x626,2024-12-26 03:25:00,Inbound,Answered,2.7666666666666666
467.693.0915,2024-12-26 03:36:00,Inbound,Answered,7.316666666666666
(849)474-0057,2024-12-26 19:12:00,Inbound,Answered,6.066666666666666
894-464-5203x24137,2024-12-26 03:26:00,Inbound,Missed,5.316666666666666
956-547-3888x6534,2024-12-26 09:45:00,Inbound,Answered,7.733333333333333
648.871.6076x5266,2024-12-26 18:16:00,Inbound,Missed,7.216666666666667
001-853-670-5240x1854,2024-12-26 11:44:00,Inbound,Answered,9.6
001-246-688-3729x1256,2024-12-26 14:01:00,Inbound,Missed,1.7166666666666666
001-597-509-2457,2024-12-26 09:00:00,Inbound,Answered,6.416666666666667
899-991-7170x59390,2024-12-26 13:04:00,Inbound,Answered,8.833333333333334
+1-609-926-3477x742,2024-12-26 22:21:00,Inbound,Answered,0.95
001-318-469-4542x7649,2024-12-26 16:34:00,Inbound,Answered,4.283333333333333
001-530-456-1969x434,2024-12-26 19:31:00,Inbound,Answered,3.533333333333333
+1-844-669-9494,2024-12-26 20:47:00,Inbound,Missed,4.5
001-562-974-9558,2024-12-26 16:08:00,Inbound,Answered,6.783333333333333
508-576-0726,2024-12-26 01:16:00,Inbound,Missed,6.666666666666667
724.590.6236,2024-12-26 05:52:00,Inbound,Answered,6.3
588-856-0035,2024-12-26 09:24:00,Inbound,Missed,9.05
571-788-8679,2024-12-26 13:45:00,Inbound,Answered,0.5166666666666667
778.726.9248x45728,2024-12-26 04:54:00,Inbound,Answered,7.283333333333333
7479984449,2024-12-26 21:06:00,Inbound,Answered,1.8166666666666667
001-484-300-4220x604,2024-12-26 20:46:00,Inbound,Answered,4.416666666666667
644-283-7623x32627,2024-12-26 23:14:00,Inbound,Missed,2.85
608.896.9149,2024-12-26 23:40:00,Inbound,Answered,9.016666666666667
001-751-467-7852x3599,2024-12-26 13:42:00,Inbound,Answered,3.7
814-419-8708x9795,2024-12-26 01:19:00,Inbound,Answered,1.25
(578)526-9087,2024-12-26 13:30:00,Inbound,Answered,4.1
2579647008,2024-12-26 11:18:00,Inbound,Answered,5.65
376-743-1552x6166,2024-12-26 23:34:00,Inbound,Answered,7.916666666666667
+1-905-695-3621x4927,2024-12-26 08:06:00,Inbound,Answered,2.0833333333333335
(561)632-8296x92758,2024-12-26 01:40:00,Inbound,Missed,6.283333333333333
(415)906-4921,2024-12-26 16:13:00,Inbound,Answered,7.05
288.984.7082x7974,2024-12-26 09:10:00,Inbound,Answered,3.566666666666667
(497)488-1615,2024-12-26 12:42:00,Inbound,Answered,7.75
(997)792-4734,2024-12-26 00:41:00,Inbound,Answered,3.066666666666667
(387)274-4023x372,2024-12-26 11:31:00,Inbound,Answered,5.35
901.649.1627,2024-12-26 10:20:00,Inbound,Answered,5.8
719.991.6320x6009,2024-12-26 10:36:00,Inbound,Answered,7.1
679.461.2749x70779,2024-12-26 09:34:00,Inbound,Answered,8.7
882.629.5287x860,2024-12-26 16:46:00,Inbound,Answered,1.0833333333333333
273-976-4459x57780,2024-12-26 23:45:00,Inbound,Answered,4.95
001-869-326-9521x940,2024-12-26 23:22:00,Inbound,Answered,7.683333333333334
700.350.6124x3960,2024-12-26 03:21:00,Inbound,Answered,3.55
(653)399-9445x91498,2024-12-26 07:46:00,Inbound,Missed,3.283333333333333
734-577-0785x8732,2024-12-26 04:35:00,Inbound,Answered,7.283333333333333
001-401-849-2380x0787,2024-12-26 10:15:00,Inbound,Missed,9.316666666666666
+1-682-726-5029x694,2024-12-26 15:07:00,Inbound,Answered,2.3
435-235-8194x58004,2024-12-26 10:57:00,Inbound,Answered,8.433333333333334
(634)685-5982x6750,2024-12-26 09:11:00,Inbound,Answered,1.9
+1-355-962-3772x6258,2024-12-26 14:13:00,Inbound,Answered,6.4
(710)353-8962x31295,2024-12-26 20:38:00,Inbound,Answered,2.216666666666667
8854532216,2024-12-26 22:02:00,Inbound,Missed,7.4
(635)420-7161,2024-12-26 03:02:00,Inbound,Answered,0.7
+1-578-502-6190,2024-12-26 06:24:00,Inbound,Answered,3.2333333333333334
847.596.4672x81943,2024-12-26 15:04:00,Inbound,Answered,5.933333333333334
8532729756,2024-12-26 07:12:00,Inbound,Answered,2.683333333333333
